,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
4150,@politicat1,On GETTR,Mar 23,Sounds familiar. #BostonStrong https://twitter.com/drudge_report/status/712632754572111873…,[],['No Video']
4151,@Codyfesta,Cody Festa,Mar 23,"Still get chills watching David Ortiz's ""this is our fucking city"" video #bostonstrong #brussellsstrong",[],['No Video']
4152,@cliffbennett70,Cliff Bennett,Mar 23,12 days until #OpeningDay2016 #RedSox #RedSoxNation #BostonStrong #mlb #fearthebeard Gonna miss… http://ln.is/www.instagram.com/p/z37z9…,[],['No Video']
4153,@PhattThyme,Chad Cooper,Mar 23,#Boston #RedSox 1975 #BostonStrong #MLB #SnapBack by American Needle in stock http://MADDHATZ.NET,['https://pbs.twimg.com/media/CePJCR6XEAA90E9.jpg'],['No Video']
4154,@tinamuir,Tina Muir,Mar 23,What's it Like to Hold Hands with @RunMeb at the #BostonMarathon Finish Line? http://buff.ly/22pHeF4 #runchat #runbold #bostonstrong,[],['No Video']
4155,@marcjfranklin,Marc J,Mar 23,I'm so proud to work on this incredible show! #FinishLineBTC #BostonStrong,['https://pbs.twimg.com/media/CePEGYRW8AARq8z.jpg'],['No Video']
4156,@mack_jorse,Bronson Arroyo,Mar 23,Not a fan of Obamas politics but you gotta love him for this #BostonStrong https://twitter.com/onlyinbos/status/712617518561558528…,[],['No Video']
4157,@JaniacNYC,No Name,Mar 23,"@TODAYshow @NBCNews @CarsonDaly report soft targets you forgot Boston 6 dead, 280 injured 4/15/13 @footballfacts #NeverForget #BostonStrong",[],['No Video']
4158,@debbyoconnor,Debby O,Mar 23,Good morning! #BostonStrong,['https://pbs.twimg.com/media/CeO33PgWIAAQ2nk.jpg'],['No Video']
4160,@BrucePeck,Bruce Peck,Mar 23,Goin' social? Gr8 Info via @MeghanMBiro > How to Bootstrap Your Social #Recruiting http://goo.gl/1Npl0t #BostonStrong,[],['No Video']
4161,@JaniacNYC,No Name,Mar 23,"@TODAYshow @NBCNews 7:44am report soft targets left out Boston 6 dead, 280 injured 4/15/13 #NeverForget #BostonStrong #FactCheck #Shameful",[],['No Video']
4162,@JaniacNYC,No Name,Mar 23,"@TODAYshow @NBCNews @tamronhall report soft targets you left out Boston 6 dead, 280 injured 4/15/13, shameful #NeverForget #BostonStrong",[],['No Video']
4163,@hiliejozz,No Name,Mar 23,The real MVP! #Survivor #BostonStrong #PrayForBrussels,['https://pbs.twimg.com/media/CeO0dusWsAEh8_y.jpg'],['No Video']
4164,@WWEJohnny05,No Name,Mar 22,#SmackDown is in #WWEBoston This Thursday on the @USA_Network. #MyCity #BostonStrong @tdgarden,['https://pbs.twimg.com/media/CeM4gP3WEAEvCwu.jpg'],['No Video']
4165,@bostonstrongg_,Boston Strong,Mar 22,Why my name on twitter is what it is @30SECONDSTOMARS #DreamOfPeace #BostonStrong #Brussels #FightForWorldPeace ,"['https://pbs.twimg.com/media/CeMy283W8AAGTTD.jpg', 'https://pbs.twimg.com/media/CeMy29jXEAAe6wu.jpg', 'https://pbs.twimg.com/media/CeMy2-KWIAA_-wU.jpg']",['No Video']
